context,verse_id,answer,entity_type
بیقین کسانی که کافر شدند، اگر تمام آنچه روی زمین است و همانند آن، مال آنها باشد و همه آن را برای نجات از کیفر روز قیامت بدهند، از آنان پذیرفته نخواهد شد؛ و مجازات دردناکی خواهند داشت.,s5.36,روز قیامت,events
و یهود گفتند: «دست خدا  بسته است.» دستهایشان بسته باد! و بخاطر این سخن، از رحمت  دور شوند! بلکه هر دو دست  او، گشاده است؛ هرگونه بخواهد، می‌بخشد! ولی این آیات، که از طرف پروردگارت بر تو نازل شده، بر طغیان و کفر بسیاری از آنها می‌افزاید. و ما در میان آنها تا روز قیامت عداوت و دشمنی افکندیم. هر زمان آتش جنگی افروختند، خداوند آن را خاموش ساخت؛ و برای فساد در زمین، تلاش می‌کنند؛ و خداوند، مفسدان را دوست ندارد.,s5.64,روز قیامت,events
بگو: «آنچه در آسمانها و زمین است، از آن کیست؟» بگو: «از آن خداست؛ رحمت  را بر خود، حتم کرده؛  بطور قطع همه شما را در روز قیامت، که در آن شکّ و تردیدی نیست، گرد خواهد آورد.  فقط کسانی که سرمایه‌های وجود خویش را از دست داده و گرفتار خسران شدند، ایمان نمی‌آورند.,s6.12,روز قیامت,events
مساجد خدا را تنها کسی آباد می‌کند که ایمان به خدا و روز قیامت آورده، و نماز را برپا دارد، و زکات را بپردازد، و جز از خدا نترسد؛ امید است چنین گروهی از هدایت‌یافتگان باشند.,s9.18,روز قیامت,events
آیا سیراب کردن حجاج، و آباد ساختن مسجد الحرام را، همانند  کسی قرار دادید که به خدا و روز قیامت ایمان آورده، و در راه او جهاد کرده است؟!  نزد خدا مساوی نیستند! و خداوند گروه ظالمان را هدایت نمی‌کند!,s9.19,روز قیامت,events
 بنی اسرائیل را در جایگاه صدق  منزل دادیم؛ و از روزیهای پاکیزه به آنها عطا کردیم؛  و اختلاف نکردند، مگر بعد از آنکه علم و آگاهی به سراغشان آمد! پروردگار تو روز قیامت، در آنچه اختلاف می‌کردند، میان آنها داوری می‌کند!,s10.93,روز قیامت,events
آنان، در این دنیا و روز قیامت، لعنت  بدنبال دارند! بدانید «عاد» نسبت به پروردگارشان کفر ورزیدند! دور باد «عاد» -قوم هود- !,s11.60,روز قیامت,events
روز قیامت، او در پیشاپیش قومش خواهد بود؛ و  آنها را وارد آتش می‌کند! و چه بد آبشخوری است ، که بر آن وارد می‌شوند!,s11.98,روز قیامت,events
آنان در این جهان و روز قیامت، لعنتی بدنبال دارند؛ و چه بد عطایی است ، که نصیب آنان می‌شود!,s11.99,روز قیامت,events
و لعنت  تا روز قیامت بر تو خواهد بود!»,s15.35,روز قیامت,events
آنها باید روز قیامت،  بار گناهان خود را بطور کامل بر دوش کشند؛ و هم سهمی از گناهان کسانی که بخاطر جهل، گمراهشان می‌سازند! بدانید آنها بار سنگین بدی بر دوش می‌کشند!,s16.25,روز قیامت,events
سپس روز قیامت خدا آنها را رسوا می‌سازد؛ و می‌گوید: «شریکانی که شما برای من ساختید، و بخاطر آنها با دیگران دشمنی می‌کردید، کجا هستند؟!»  کسانی که به آنها علم داده شده می‌گویند: «رسوایی و بدبختی، امروز بر کافران است!»,s16.27,روز قیامت,events
همانند آن زن  نباشید که پشمهای تابیده خود را، پس از استحکام، وامی‌تابید! در حالی که  خود را وسیله خیانت و فساد قرار می‌دهید؛ بخاطر اینکه گروهی، جمعیّتشان از گروه دیگر بیشتر است ! خدا فقط شما را با این وسیله آزمایش می‌کند؛ و به یقین روز قیامت، آنچه را در آن اختلاف داشتید، برای شما روشن می‌سازد!,s16.92,روز قیامت,events
 روز شنبه  فقط بعنوان یک مجازات بود، که در آن هم اختلاف کردند؛ و پروردگارت روز قیامت، در آنچه اختلاف داشتند، میان آنها داوری می‌کند!,s16.124,روز قیامت,events
و هر انسانی، اعمالش را بر گردنش آویخته‌ایم؛ و روز قیامت، کتابی برای او بیرون می‌آوریم که آن را در برابر خود، گشوده می‌بیند! ,s17.13,روز قیامت,events
هیچ شهر و آبادی نیست مگر اینکه آن را پیش از روز قیامت هلاک می‌کنیم؛ یا  به عذاب شدیدی گرفتارشان خواهیم ساخت؛ این، در کتاب الهی  ثبت است.,s17.58,روز قیامت,events
 گفت: «به من بگو، این کسی را که بر من برتری داده‌ای  اگر مرا تا روز قیامت زنده بگذاری، همه فرزندانش را، جز عده کمی، گمراه و ریشه‌کن خواهم ساخت!»,s17.62,روز قیامت,events
هر کس را خدا هدایت کند، هدایت یافته واقعی اوست؛ و هر کس را  گمراه سازد، هادیان و سرپرستانی غیر خدا برای او نخواهی یافت؛ و روز قیامت، آنها را بر صورتهایشان محشور می‌کنیم، در حالی که نابینا و گنگ و کرند؛ جایگاهشان دوزخ است؛ هر زمان آتش آن فرونشیند، شعله تازه‌ای بر آنان می‌افزاییم!,s17.97,روز قیامت,events
آنها کسانی هستند که به آیات پروردگارشان و لقای او کافر شدند؛ به همین جهت، اعمالشان حبط و نابود شد! از این رو روز قیامت، میزانی برای آنها برپا نخواهیم کرد!,s18.105,روز قیامت,events
هر کس از آن روی گردان شود، روز قیامت بار سنگینی  بر دوش خواهد داشت!,s20.100,روز قیامت,events
در حالی که جاودانه در آن خواهند ماند؛ و بد باری است برای آنها در روز قیامت!,s20.101,روز قیامت,events
و هر کس از یاد من روی گردان شود، زندگی  تنگی خواهد داشت؛ و روز قیامت، او را نابینا محشور می‌کنیم!»,s20.124,روز قیامت,events
ما ترازوهای عدل را در روز قیامت برپا می‌کنیم؛ پس به هیچ کس کمترین ستمی نمی‌شود؛ و اگر بمقدار سنگینی یک دانه خردل  باشد، ما آن را حاضر می‌کنیم؛ و کافی است که ما حساب‌کننده باشیم!,s21.47,روز قیامت,events
مسلّماً کسانی که ایمان آورده‌اند، و یهود و صابئان  و نصاری و مجوس و مشرکان، خداوند در میان آنان روز قیامت داوری می‌کند؛  خداوند بر هر چیز گواه  است.,s22.17,روز قیامت,events
کافران همواره در باره قرآن در شکّ هستند، تا آنکه روز قیامت بطور ناگهانی فرارسد، یا عذاب روز عقیم  به سراغشان آید!,s22.55,روز قیامت,events
و خداوند در روز قیامت، میان شما در آنچه اختلاف می‌کردید، داوری می‌کند!»,s22.69,روز قیامت,events
سپس در روز قیامت برانگیخته می‌شوید!,s23.16,روز قیامت,events
و در این دنیا نیز لعنتی بدنبال آنان قرار دادیم؛ و روز قیامت از زشت‌رویانند!,s28.42,روز قیامت,events
آیا کسی که به او وعده نیکو داده‌ایم و به آن خواهد رسید، همانند کسی است که متاع زندگی دنیا به او داده‌ایم سپس روز قیامت  از احضارشدگان خواهد بود؟!,s28.61,روز قیامت,events
آنها بار سنگین  خویش را بر دوش می‌کشند، و  بارهای سنگین دیگری را اضافه بر بارهای سنگین خود؛ و روز قیامت به یقین از تهمتهائی که می‌بستند سؤال خواهند شد!,s29.13,روز قیامت,events
 گفت: «شما غیر از خدا بتهایی برای خود انتخاب کرده‌اید که مایه دوستی و محبت میان شما در زندگی دنیا باشد؛ سپس روز قیامت از یکدیگر بیزاری می‌جویید و یکدیگر را لعن می‌کنید؛ و جایگاه  شما آتش است و هیچ یار و یاوری برای شما نخواهد بود!»,s29.25,روز قیامت,events
او زنده را از مرده بیرون می‌آورد، و مرده را از زنده، و زمین را پس از مردنش حیات می‌بخشد، و به همین گونه روز قیامت  بیرون آورده می‌شوید!,s30.19,روز قیامت,events
ولی کسانی که علم و ایمان به آنان داده شده می‌گویند: «شما بفرمان خدا تا روز قیامت  درنگ کردید، و اکنون روز رستاخیز است، امّا شما نمی‌دانستید!»,s30.56,روز قیامت,events
البتّه پروردگار تو میان آنان روز قیامت در آنچه اختلاف داشتند داوری می‌کند !,s32.25,روز قیامت,events
اگر آنها را بخوانید صدای شما را نمی‌شنوند، و اگر بشنوند به شما پاسخ نمی‌گویند؛ و روز قیامت، شرک  شما را منکر می‌شوند، و هیچ کس مانند  خبیر تو را  با خبر نمی‌سازد!,s35.14,روز قیامت,events
تا روز قیامت در شکم ماهی می‌ماند!,s37.144,روز قیامت,events
و مسلّماً لعنت من بر تو تا روز قیامت خواهد بود!,s38.78,روز قیامت,events
آگاه باشید که دین خالص از آن خداست، و آنها که غیر خدا را اولیای خود قرار دادند و دلیلشان این بود که: «اینها را نمی‌پرستیم مگر بخاطر اینکه ما را به خداوند نزدیک کنند»، خداوند روز قیامت میان آنان در آنچه اختلاف داشتند داوری می‌کند؛ خداوند آن کس را که دروغگو و کفران‌کننده است هرگز هدایت نمی‌کند!,s39.3,روز قیامت,events
شما هر چه را جز او می‌خواهید بپرستید!» بگو: «زیانکاران واقعی آنانند که سرمایه وجود خویش و بستگانشان را در روز قیامت از دست داده‌اند! آگاه باشید زیان آشکار همین است!»,s39.15,روز قیامت,events
آیا کسی که با صورت خود عذاب دردناک  را در روز قیامت دور می‌سازد ؟! و به ظالمان گفته می شود: «بچشید آنچه را به دست می‌آوردید !»,s39.24,روز قیامت,events
سپس شما روز قیامت نزد پروردگارتان مخاصمه می‌کنید.,s39.31,روز قیامت,events
اگر ستمکاران تمام آنچه را روی زمین است مالک باشند و همانند آن بر آن افزوده شود، حاضرند همه را فدا کنند تا از عذاب شدید روز قیامت رهایی یابند؛ و از سوی خدا برای آنها اموری ظاهر می‌شود که هرگز گمان نمی‌کردند!,s39.47,روز قیامت,events
 مبادا کسی روز قیامت بگوید: «افسوس بر من از کوتاهیهایی که در اطاعت فرمان خدا کردم و از مسخره‌کنندگان  بودم!»,s39.56,روز قیامت,events
و روز قیامت کسانی را که بر خدا دروغ بستند می‌بینی که صورتهایشان سیاه است؛ آیا در جهنّم جایگاهی برای متکبّران نیست؟!,s39.60,روز قیامت,events
آنها خدا را آن گونه که شایسته است نشناختند، در حالی که تمام زمین در روز قیامت در قبضه اوست و آسمانها پیچیده در دست او؛ خداوند منزّه و بلندمقام است از شریکیهایی که برای او می‌پندارند,s39.67,روز قیامت,events
کسانی را که کافر شدند روز قیامت صدا می‌زنند که عداوت و خشم خداوند نسبت به شما از عداوت و خشم خودتان نسبت به خودتان بیشتر است، چرا که بسوی ایمان دعوت می‌شدید، ولی انکار می‌کردید!,s40.10,روز قیامت,events
روز قیامت به یقین آمدنی است، و شکّی در آن نیست؛ ولی اکثر مردم ایمان نمی آورند!,s40.59,روز قیامت,events
و آنها را می‌بینی که بر آتش عرضه می‌شوند در حالی که از شدّت مذلّت خاشعند و زیر چشمی  نگاه می‌کنند؛ و کسانی که ایمان آورده‌اند می‌گویند: «زیانکاران واقعی آنانند که خود و خانواده خویش را روز قیامت از دست داده‌اند؛ آگاه باشید که ظالمان  در عذاب دائمند!»,s42.45,روز قیامت,events
و او  سبب آگاهی بر روز قیامت است. ؛ هرگز در آن تردید نکنید؛ و از من پیروی کنید که این راه مستقیم است!,s43.61,روز قیامت,events
و دلایل روشنی از امر نبّوت و شریعت در اختیارشان قرار دادیم؛ آنها اختلاف نکردند مگر بعد از علم و آگاهی؛ و این اختلاف بخاطر ستم و برتری‌جویی آنان بود؛ امّا پروردگارت روز قیامت در میان آنها در آنچه اختلاف داشتند داوری می‌کند.,s45.17,روز قیامت,events
بگو: «خداوند شما را زنده می‌کند، سپس می‌میراند، بار دیگر در روز قیامت که در آن تردیدی نیست گردآوری می‌کند؛ ولی بیشتر مردم نمی‌دانند.»,s45.26,روز قیامت,events
و کسی که به پدر و مادرش می‌گوید: «اف بر شما! آیا به من وعده می‌دهید که من روز قیامت مبعوث می‌شوم؟! در حالی که پیش از من اقوام زیادی بودند ! و آن دو پیوسته فریاد می‌کشند و خدا را به یاری می‌طلبند که: وای بر تو، ایمان بیاور که وعده خدا حق است امّا او پیوسته می‌گوید:» اینها چیزی جز افسانه‌های پیشینیان نیست!,s46.17,روز قیامت,events
آیا نمی‌دانی که خداوند آنچه را در آسمانها و آنچه را در زمین است می‌داند؛ هیچ گاه سه نفر با هم نجوا نمی‌کنند مگر اینکه خداوند چهارمین آنهاست، و هیچ گاه پنج نفر با هم نجوا نمی‌کنند مگر اینکه خداوند ششمین آنهاست، و نه تعدادی کمتر و نه بیشتر از آن مگر اینکه او همراه آنهاست هر جا که باشند، سپس روز قیامت آنها را از اعمالشان آگاه می‌سازد، چرا که خداوند به هر چیزی داناست!,s58.7,روز قیامت,events
هرگز بستگان و فرزندانتان روز قیامت سودی به حالتان نخواهند داشت؛ میان شما جدایی می‌افکند؛ و خداوند به آنچه انجام می‌دهید بیناست.,s60.3,روز قیامت,events
 برای شما در زندگی آنها اسوه حسنه  بود، برای کسانی که امید به خدا و روز قیامت دارند؛ و هر کس سرپیچی کند به خویشتن ضرر زده است، زیرا خداوند بی‌نیاز و شایسته ستایش است!,s60.6,روز قیامت,events
و چون عده آنها سرآمد، آنها را بطرز شایسته‌ای نگه دارید یا بطرز شایسته‌ای از آنان جدا شوید؛ و دو مرد عادل از خودتان را گواه گیرید؛ و شهادت را برای خدا برپا دارید؛ این چیزی است که مؤمنان به خدا و روز قیامت به آن اندرز داده می‌شوند! و هر کس تقوای الهی پیشه کند، خداوند راه نجاتی برای او فراهم می‌کند،,s65.2,روز قیامت,events
یا اینکه عهد و پیمان مؤکّد و مستمرّی تا روز قیامت بر ما دارید که هر چه را حکم کنید برای شما باشد؟!,s68.39,روز قیامت,events
سوگند به روز قیامت،,s75.1,روز قیامت,events
آن حادثه کوبنده،,s101.1,حادثه کوبنده,events
و چه حادثه کوبنده‌ای!,s101.2,حادثه کوبنده,events
و تو چه می‌دانی که حادثه کوبنده چیست؟! ,s101.3,حادثه کوبنده,events
ما نوح را به سوی قومش فرستادیم؛ او به آنان گفت: «ای قوم من!  خداوند یگانه را پرستش کنید، که معبودی جز او برای شما نیست!  من بر شما از عذاب روز بزرگی می‌ترسم!»,s7.59,روز بزرگ,events
و هنگامی که آیات روشن ما بر آنها خوانده می‌شود، کسانی که ایمان به لقای ما  ندارند می‌گویند: «قرآنی غیر از این بیاور، یا آن را تبدیل کن! » بگو: «من حق ندارم که از پیش خود آن را تغییر دهم؛ فقط از چیزی که بر من وحی می‌شود، پیروی می‌کنم! من اگر پروردگارم را نافرمانی کنم، از مجازات روز بزرگ  می‌ترسم!»,s10.15,روز بزرگ,events
و اینکه: از پروردگار خویش آمرزش بطلبید؛ سپس بسوی او بازگردید؛ تا شما را تا مدّت معیّنی،  به خوبی بهره‌مند سازد؛ و به هر صاحب فضیلتی، به مقدار فضیلتش ببخشد! و اگر  روی گردان شوید، من بر شما از عذاب روز بزرگی بیمناکم!,s11.3,روز بزرگ,events
ولی  گروه‌هایی از میان پیروانش اختلاف کردند؛ وای به حال کافران از مشاهده روز بزرگ !,s19.37,روز بزرگ,events
سرانجام او را تکذیب کردند، و عذاب روز سایبان  آنها را فراگرفت؛ یقیناً آن عذاب روز بزرگی بود!,s26.189,روز بزرگ,events
بگو: «من اگر نافرمانی پروردگارم کنم، از عذاب روز بزرگ  می‌ترسم!»,s39.13,روز بزرگ,events
چه روز واقع شدنی!,s69.2,روز واقع شدنی,events
و تو چه می‌دانی آن روز واقع شدنی چیست؟!,s69.3,روز واقع شدنی,events
و آنان که به آنچه بر تو نازل شده، و آنچه پیش از تو  نازل گردیده، ایمان می‌آورند؛ و به رستاخیز یقین دارند.,s2.4,رستاخیز,events
گروهی از مردم کسانی هستند که می‌گویند: «به خدا و روز رستاخیز ایمان آورده‌ایم.» در حالی که ایمان ندارند.,s2.8,رستاخیز,events
کسانی که  ایمان آورده‌اند، و کسانی که به آئین یهود گرویدند و نصاری و صابئان  هر گاه به خدا و روز رستاخیز ایمان آورند، و عمل صالح انجام دهند، پاداششان نزد پروردگارشان مسلم است؛ و هیچ‌گونه ترس و اندوهی برای آنها نیست. ,s2.62,رستاخیز,events
اما این شما هستید که یکدیگر را می‌کشید و جمعی از خودتان را از سرزمینشان بیرون می‌کنید؛ و در این گناه و تجاوز، به یکدیگر کمک می‌نمایید؛  در حالی که اگر بعضی از آنها به صورت اسیران نزد شما آیند، فدیه می‌دهید و آنان را آزاد می‌سازید! با اینکه بیرون ساختن آنان بر شما حرام بود. آیا به بعضی از دستورات کتاب آسمانی ایمان می‌آورید، و به بعضی کافر می‌شوید؟! برای کسی از شما که این عمل  را انجام دهد، جز رسوایی در این جهان، چیزی نخواهد بود، و روز رستاخیز به شدیدترین عذابها گرفتار می‌شوند. و خداوند از آنچه انجام می‌دهید غافل نیست.,s2.85,رستاخیز,events
نیکی،  این نیست که  رویِ خود را به سوی مشرق و  مغرب کنید؛  بلکه نیکی  کسی است که به خدا، و روز رستاخیز، و فرشتگان، و کتاب ، و پیامبران، ایمان آورده؛ و مال  را، با همه علاقه‌ای که به آن دارد، به خویشاوندان و یتیمان و مسکینان و واماندگان در راه و سائلان و بردگان، انفاق می‌کند؛ نماز را برپا می‌دارد و زکات را می‌پردازد؛ و  کسانی که به عهد خود -به هنگامی که عهد بستند-وفا می‌کنند؛ و در برابر محرومیتها و بیماریها و در میدان جنگ، استقامت به خرج می‌دهند؛ اینها کسانی هستند که راست می‌گویند؛ و  و اینها هستند پرهیزکاران!,s2.177,رستاخیز,events
زنان مطلقه، باید به مدت سه مرتبه عادت ماهانه دیدن  انتظار بکشند!  و اگر به خدا و روز رستاخیز، ایمان دارند، برای آنها حلال نیست که آنچه را خدا در رحمهایشان آفریده، کتمان کنند. و همسرانشان، برای بازگرداندن آنها  در این مدت،  سزاوارترند؛ در صورتی که  خواهان اصلاح باشند. و برای آنان، همانند وظایفی که بر دوش آنهاست، حقوق شایسته‌ای قرار داده شده؛ و مردان بر آنان برتری دارند؛ و خداوند توانا و حکیم است.,s2.228,رستاخیز,events
ای کسانی که ایمان آورده‌اید! بخششهای خود را با منت و آزار، باطل نسازید! همانند کسی که مال خود را برای نشان دادن به مردم، انفاق می‌کند؛ و به خدا و روز رستاخیز، ایمان نمی‌آورد؛  همچون قطعه سنگی است که بر آن،  خاک باشد؛  و رگبار باران به آن برسد،  و آن را صاف  رها کند. آنها از کاری که انجام داده‌اند، چیزی به دست نمی‌آورند؛ و خداوند، جمعیت کافران را هدایت نمی‌کند.,s2.264,رستاخیز,events
 هنگامی را که خدا به عیسی فرمود: «من تو را برمی‌گیرم و به سوی خود، بالا می‌برم و تو را از کسانی که کافر شدند، پاک می‌سازم؛ و کسانی را که از تو پیروی کردند، تا روز رستاخیز، برتر از کسانی که کافر شدند، قرارمی‌دهم؛ سپس بازگشت شما به سوی من است و در میان شما، در آنچه اختلاف داشتید، داوری می‌کنم.,s3.55,رستاخیز,events
 ممکن نیست هیچ پیامبری خیانت کند! و هر کس خیانت کند، روز رستاخیز، آنچه را در آن خیانت کرده، با خود  می‌آورد؛ سپس به هر کس، آنچه را فراهم کرده ، بطور کامل داده می‌شود؛ و  به آنها ستم نخواهد شد .,s3.161,رستاخیز,events
پروردگارا! آنچه را به وسیله پیامبرانت به ما وعده فرمودی، به ما عطا کن! و ما را در روز رستاخیز، رسوا مگردان! زیرا تو هیچ‌گاه از وعده خود، تخلف نمی‌کنی.,s3.194,رستاخیز,events
ای کسانی که ایمان آورده‌اید! اطاعت کنید خدا را! و اطاعت کنید پیامبر خدا و اولو الأمر  را! و هرگاه در چیزی نزاع داشتید، آن را به خدا و پیامبر بازگردانید  اگر به خدا و روز رستاخیز ایمان دارید! این  برای شما بهتر، و عاقبت و پایانش نیکوتر است.,s4.59,رستاخیز,events
خداوند، معبودی جز او نیست! و به یقین، همه شما را در روز رستاخیز -که شکی در آن نیست- جمع می‌کند! و کیست که از خداوند، راستگوتر باشد؟,s4.87,رستاخیز,events
آری، شما همانها هستید که در زندگی این جهان، از آنان دفاع کردید! اما کیست که در برابر خداوند، در روز رستاخیز از آنها دفاع کند؟! یا چه کسی است که وکیل و حامی آنها باشد؟!,s4.109,رستاخیز,events
منافقان همانها هستند که پیوسته انتظار می‌کشند و مراقب شما هستند؛ اگر فتح و پیروزی نصیب شما گردد، می‌گویند: مگر ما با شما نبودیم؟  «و اگر بهره‌ای نصیب کافران گردد، به آنان می‌گویند: مگر ما شما را به مبارزه و عدم تسلیم در برابر مؤمنان، تشویق نمی‌کردیم؟ » خداوند در روز رستاخیز، میان شما داوری می‌کند؛ و خداوند هرگز کافران را بر مؤمنان تسلّطی نداده است.,s4.141,رستاخیز,events
بگو: «به من خبر دهید اگر عذاب پروردگار به سراغ شما آید، یا رستاخیز برپا شود، آیا  غیر خدا را می‌خوانید اگر راست می‌گویید؟!»,s6.40,رستاخیز,events
و به وسیله آن ، کسانی را که از روز حشر و رستاخیز می‌ترسند، بیم ده!  یاور و سرپرست و شفاعت‌کننده‌ای جز او  ندارند؛ شاید پرهیزگاری پیشه کنند!,s6.51,رستاخیز,events
و کسانی که آیات، و دیدار رستاخیز را تکذیب  کنند، اعمالشان نابود می گردد؛ آیا جز آنچه را عمل می‌کردند پاداش داده می‌شوند؟!,s7.147,رستاخیز,events
و  زمانی را که پروردگارت از پشت و صلب فرزندان آدم، ذریه آنها را برگرفت؛ و آنها را گواه بر خویشتن ساخت؛  «آیا من پروردگار شما نیستم؟» گفتند: «آری، گواهی می‌دهیم!»  روز رستاخیز بگویید: «ما از این، غافل بودیم؛ »!,s7.172,رستاخیز,events
گروهی  از عربهای بادیه‌نشین، به خدا و روز رستاخیز ایمان دارند؛ و آنچه را انفاق می‌کنند، مایه تقرّب به خدا، و دعای پیامبر می‌دانند؛ آگاه باشید اینها مایه تقرّب آنهاست! خداوند بزودی آنان را در رحمت خود وارد خواهد ساخت؛ به یقین، خداوند آمرزنده و مهربان است!,s9.99,رستاخیز,events
آنها که بر خدا افترا می‌بندند، درباره  روز رستاخیز، چه می‌اندیشند؟! خداوند نسبت به همه مردم فضل  دارد، امّا اکثر آنها سپاسگزاری نمی‌کنند!,s10.60,رستاخیز,events
آیا ایمن از آنند که عذاب فراگیری از سوی خدا به سراغ آنان بیاید، یا ساعت رستاخیز ناگهان فرارسد، در حالی که متوجّه نیستند؟!,s12.107,رستاخیز,events
گفت: «پروردگارا! مرا تا روز رستاخیز مهلت ده »,s15.36,رستاخیز,events
و همگی روز رستاخیز، تک و تنها نزد او حاضر می‌شوند!,s19.95,رستاخیز,events
بطور قطع رستاخیز خواهد آمد! می‌خواهم آن را پنهان کنم، تا هر کس در برابر سعی و کوشش خود، جزا داده شود!,s20.15,رستاخیز,events
ای مردم! از  پروردگارتان بترسید، که زلزله رستاخیز امر عظیمی است!,s22.1,رستاخیز,events
ای مردم! اگر در رستاخیز شک دارید،  ما شما را از خاک آفریدیم، سپس از نطفه، و بعد از خون بسته شده، سپس از «مضغه» ، که بعضی دارای شکل و خلقت است و بعضی بدون شکل؛ تا برای شما روشن سازیم ! و جنین‌هایی را که بخواهیم تا مدّت معیّنی در رحم  قرارمی‌دهیم؛  بعد شما را بصورت طفل بیرون می‌آوریم؛ سپس هدف این است که به حدّ رشد و بلوغ خویش برسید. در این میان بعضی از شما می‌میرند؛ و بعضی آن قدر عمر می‌کنند که به بدترین مرحله زندگی  می‌رسند؛ آنچنان که بعد از علم و آگاهی، چیزی نمی‌دانند!  زمین را  خشک و مرده می‌بینی، اما هنگامی که آب باران بر آن فرو می‌فرستیم، به حرکت درمی‌آید و می‌روید؛ و از هر نوع گیاهان زیبا می‌رویاند!,s22.5,رستاخیز,events
و اینکه رستاخیز آمدنی است، و شکّی در آن نیست؛ و خداوند تمام کسانی را که در قبرها هستند زنده می‌کند.,s22.7,رستاخیز,events
آنان غیر از خداوند معبودانی برای خود برگزیدند؛ معبودانی که چیزی را نمی‌آفرینند، بلکه خودشان مخلوقند، و مالک زیان و سود خویش نیستند، و نه مالک مرگ و حیات و رستاخیز خویشند.,s25.3,رستاخیز,events
آنها  از کنار شهری که باران شرّ  بر آن باریده بود  گذشتند؛ آیا آن را نمی‌دیدند؟!  ولی به رستاخیز ایمان نداشتند!,s25.40,رستاخیز,events
و آنان  را پیشوایانی قرار دادیم که به آتش  دعوت می‌کنند؛ و روز رستاخیز یاری نخواهند شد!,s28.41,رستاخیز,events
ولی کسانی که علم و ایمان به آنان داده شده می‌گویند: «شما بفرمان خدا تا روز قیامت  درنگ کردید، و اکنون روز رستاخیز است، امّا شما نمی‌دانستید!»,s30.56,رستاخیز,events
مسلّماً برای شما در زندگی رسول خدا سرمشق نیکویی بود، برای آنها که امید به رحمت خدا و روز رستاخیز دارند و خدا را بسیار یاد می‌کنند.,s33.21,رستاخیز,events
خداوند کسی است که بادها را فرستاد تا ابرهایی را به حرکت درآورند؛ سپس ما این ابرها را به سوی زمین مرده‌ای راندیم و به وسیله آن، زمین را پس از مردنش زنده می‌کنیم؛ رستاخیز نیز همین گونه است!,s35.9,رستاخیز,events
روزی که همگان صیحه رستاخیز را بحق می‌شنوند؛ آن روز، روز خروج  است!,s50.42,رستاخیز,events
 رستاخیز موعد آنهاست، و مجازات قیامت هولناکتر و تلختر است!,s54.46,رستاخیز,events
هیچ قومی را که ایمان به خدا و روز رستاخیز دارند نمی‌یابی که با دشمنان خدا و رسولش دوستی کنند، هر چند پدران یا فرزندان یا برادران یا خویشاوندانشان باشند؛ آنان کسانی هستند که خدا ایمان را بر صفحه دلهایشان نوشته و با روحی از ناحیه خودش آنها را تقویت فرموده، و آنها را در باغهایی از بهشت وارد می‌کند که نهرها از زیر  جاری است، جاودانه در آن می‌مانند؛ خدا از آنها خشنود است، و آنان نیز از خدا خشنودند؛ آنها «حزب اللّه» اند؛ بدانید «حزب اللّه» پیروزان و رستگارانند.,s58.22,رستاخیز,events
آیا داستان غاشیه  به تو رسیده است؟!,s88.1,غاشیه,events
اینها همان کسانند که آخرت را به زندگی دنیا فروخته‌اند؛ از این رو عذاب آنها تخفیف داده نمی‌شود؛ و کسی آنها را یاری نخواهد کرد.,s2.86,آخرت,events
و  از آنچه شیاطین در عصر سلیمان بر مردم می‌خواندند پیروی کردند. سلیمان هرگز  کافر نشد؛ ولی شیاطین کفر ورزیدند؛ و به مردم سحر آموختند. و  از آنچه بر دو فرشته بابل «هاروت» و «ماروت»، نازل شد پیروی کردند.  به هیچ کس چیزی یاد نمی‌دادند، مگر اینکه از پیش به او می‌گفتند: «ما وسیله آزمایشیم کافر نشو! » ولی آنها از آن دو فرشته، مطالبی را می‌آموختند که بتوانند به وسیله آن، میان مرد و همسرش جدایی بیفکنند؛ ولی هیچ گاه نمی‌توانند بدون اجازه خداوند، به انسانی زیان برسانند. آنها قسمتهایی را فرامی‌گرفتند که به آنان زیان می‌رسانید و نفعی نمی‌داد. و مسلما می‌دانستند هر کسی خریدار این گونه متاع باشد، در آخرت بهره‌ای نخواهد داشت. و چه زشت و ناپسند بود آنچه خود را به آن فروختند، اگر می‌دانستند!!,s2.102,آخرت,events
و هنگامی که مناسکِ  ِ خود را انجام دادید، خدا را یاد کنید، همانند یادآوری از پدرانتان  بلکه از آن هم بیشتر!  بعضی از مردم می‌گویند: «خداوندا! به ما در دنیا،  عطا کن!» ولی در آخرت، بهره‌ای ندارند.,s2.200,آخرت,events
و بعضی می‌گویند: «پروردگارا! به ما در دنیا  عطا کن! و در آخرت نیز  مرحمت فرما! و ما را از عذابِ آتش نگاه دار!»,s2.201,آخرت,events
از تو، در باره جنگ کردن در ماه حرام، سؤال می‌کنند؛ بگو: «جنگ در آن،  بزرگ است؛ ولی جلوگیری از راه خدا  و کفر ورزیدن نسبت به او و هتک احترام مسجد الحرام، و اخراج ساکنان آن، نزد خداوند مهمتر از آن است؛ و ایجاد فتنه،  حتّی از قتل بالاتر است. و مشرکان، پیوسته با شما می‌جنگند، تا اگر بتوانند شما را از آیینتان برگردانند؛ ولی کسی که از آیینش برگردد، و در حال کفر بمیرد، تمام اعمال نیک  او، در دنیا و آخرت، برباد می‌رود؛ و آنان اهل دوزخند؛ و همیشه در آن خواهند بود.,s2.217,آخرت,events
