context,verse_id,answer,entity_type
 کسانی که ایمان آورده و اعمال صالح انجام داده‌اند، باغهای پرنعمت بهشت از آن آنهاست؛,s31.8, بهشت ,locations
امّا کسانی که ایمان آوردند و کارهای شایسته انجام دادند، باغهای بهشت جاویدان از آن آنها خواهد بود، این وسیله پذیرایی  از آنهاست به پاداش آنچه انجام می‌دادند.,s32.19, بهشت ,locations
 باغهای جاویدان بهشت است که در آن وارد می‌شوند در حالی که با دستبندهایی از طلا و مروارید آراسته‌اند، و لباسشان در آنجا حریر است!,s35.33, بهشت ,locations
 به او گفته شد: «وارد بهشت شو!» گفت: «ای کاش قوم من می‌دانستند...,s36.26, بهشت ,locations
برای آنها در بهشت میوه بسیار لذّت‌بخشی است، و هر چه بخواهند در اختیار آنان خواهد بود!,s36.57, بهشت ,locations
ولی آنها که تقوای الهی پیشه کردند، غرفه‌هایی در بهشت دارند که بر فراز آنها غرفه‌های دیگری بنا شده و از زیر آنها نهرها جاری است این وعده الهی است، و خداوند در وعده خود تخلّف نمی‌کند!,s39.20, بهشت ,locations
و کسانی که تقوای الهی پیشه کردند گروه گروه به سوی بهشت برده می‌شوند؛ هنگامی که به آن می‌رسند درهای بهشت گشوده می‌شود و نگهبانان به آنان می‌گویند: «سلام بر شما! گوارایتان باد این نعمتها! داخل بهشت شوید و جاودانه بمانید!»,s39.73, بهشت ,locations
پروردگارا! آنها را در باغهای جاویدان بهشت که به آنها وعده فرموده‌ای وارد کن، همچنین از پدران و همسران و فرزندانشان هر کدام که صالح بودند، که تو توانا و حکیمی!,s40.8, بهشت ,locations
هر کس بدی کند، جز بمانند آن کیفر داده نمی‌شود؛ ولی هر کس کار شایسته‌ای انجام دهد -خواه مرد یا زن- در حالی که مؤمن باشد آنها وارد بهشت می‌شوند و در آن روزی بی‌حسابی به آنها داده خواهد شد.,s40.40, بهشت ,locations
ما یاران و مددکاران شما در زندگی دنیا و آخرت هستیم؛ و برای شما هر چه دلتان بخواهد در بهشت فراهم است، و هر چه طلب کنید به شما داده می‌شود!,s41.31, بهشت ,locations
 شما و همسرانتان در نهایت شادمانی وارد بهشت شوید!,s43.70, بهشت ,locations
و آنها را در بهشت  که اوصاف آن را برای آنان بازگو کرده وارد می‌کند.,s47.6, بهشت ,locations
خداوند کسانی را که ایمان آوردند و اعمال صالح انجام دادند وارد باغهایی از بهشت می‌کند که نهرها از زیر  جاری است؛ در حالی که کافران از متاع زودگذر دنیا بهره می‌گیرند و همچون چهارپایان می‌خورند، و سرانجام آتش دوزخ جایگاه آنهاست!,s47.12, بهشت ,locations
 بهشت را به پرهیزگاران نزدیک می‌کنند، و فاصله‌ای از آنان ندارد!,s50.31, بهشت ,locations
 بسلامت وارد بهشت شوید، امروز روز جاودانگی است!,s50.34, بهشت ,locations
به یقین، پرهیزگاران در باغهای بهشت و در میان چشمه‌ها قرار دارند،,s51.15, بهشت ,locations
ولی پرهیزگاران در میان باغهای بهشت و نعمتهای فراوان جای دارند،,s52.17, بهشت ,locations
آنها در بهشت جامهای پر از شراب طهور را که نه بیهوده‌گویی در آن است و نه گناه، از یکدیگر می‌گیرند!,s52.23, بهشت ,locations
در باغهای پرنعمت بهشت !,s56.12, بهشت ,locations
در رَوح و ریحان و بهشت پرنعمت است!,s56.89, بهشت ,locations
 در روزی است که مردان و زنان باایمان را می‌نگری که نورشان پیش‌رو و در سمت راستشان بسرعت حرکت می‌کند  بشارت باد بر شما امروز به باغهایی از بهشت که نهرها زیر  آن جاری است؛ جاودانه در آن خواهید ماند! و این همان رستگاری بزرگ است!,s57.12, بهشت ,locations
هیچ قومی را که ایمان به خدا و روز رستاخیز دارند نمی‌یابی که با دشمنان خدا و رسولش دوستی کنند، هر چند پدران یا فرزندان یا برادران یا خویشاوندانشان باشند؛ آنان کسانی هستند که خدا ایمان را بر صفحه دلهایشان نوشته و با روحی از ناحیه خودش آنها را تقویت فرموده، و آنها را در باغهایی از بهشت وارد می‌کند که نهرها از زیر  جاری است، جاودانه در آن می‌مانند؛ خدا از آنها خشنود است، و آنان نیز از خدا خشنودند؛ آنها «حزب اللّه» اند؛ بدانید «حزب اللّه» پیروزان و رستگارانند.,s58.22, بهشت ,locations
هرگز دوزخیان و بهشتیان یکسان نیستند؛ اصحاب بهشت رستگار و پیروزند!,s59.20, بهشت ,locations
 گناهانتان را می‌بخشد و شما را در باغهایی از بهشت داخل می‌کند که نهرها از زیر درختانش جاری است و در مسکنهای پاکیزه در بهشت جاویدان جای می‌دهد؛ و این پیروزی عظیم است!,s61.12, بهشت ,locations
این در زمانی خواهد بود که همه شما را در روز اجتماع  گردآوری می‌کند؛ آن روز روز تغابن است ! و هر کس به خدا ایمان بیاورد و عمل صالح انجام دهد، گناهان او را می‌بخشد و او را در باغهایی از بهشت که نهرها از زیر درختانش جاری است وارد می‌کند، جاودانه در آن می مانند؛ و این پیروزی بزرگ است!,s64.9, بهشت ,locations
رسولی به سوی شما فرستاده که آیات روشن خدا را بر شما تلاوت می‌کند تا کسانی را که ایمان آورده و کارهای شایسته انجام داده‌اند، از تاریکیها بسوی نور خارج سازد! و هر کس به خدا ایمان آورده و اعمال صالح انجام دهد، او را در باغهایی از بهشت وارد سازد که از زیر  نهرها جاری است، جاودانه در آن می‌مانند، و خداوند روزی نیکویی برای او قرار داده است!,s65.11, بهشت ,locations
ای کسانی که ایمان آورده‌اید بسوی خدا توبه کنید، توبه‌ای خالص؛ امید است  پروردگارتان گناهانتان را ببخشد و شما را در باغهایی از بهشت که نهرها از زیر درختانش جاری است وارد کند، در آن روزی که خداوند پیامبر و کسانی را که با او ایمان آوردند خوار نمی‌کند؛ این در حالی است که نورشان پیشاپیش آنان و از سوی راستشان در حرکت است، و می‌گویند: «پروردگارا! نور ما را کامل کن و ما را ببخش که تو بر هر چیز توانائی!»,s66.8, بهشت ,locations
و خداوند برای مؤمنان، به همسر فرعون مثَل زده است، در آن هنگام که گفت: «پروردگارا! خانه‌ای برای من نزد خودت در بهشت بساز، و مرا از فرعون و کار او نجات ده و مرا از گروه ستمگران رهایی بخش!»,s66.11, بهشت ,locations
مسلّماً برای پرهیزگاران نزد پروردگارشان باغهای پر نعمت بهشت است!,s68.34, بهشت ,locations
آیا هر یک از آنها  طمع دارد که او را در بهشت پر نعمت الهی وارد کنند؟!,s70.38, بهشت ,locations
و در برابر صبرشان، بهشت و لباسهای حریر بهشتی را به آنها پاداش می‌دهد!,s76.12, بهشت ,locations
این در حالی است که در بهشت بر تختهای زیبا تکیه کرده‌اند، نه آفتاب را در آنجا می‌بینند و نه سرما را!,s76.13, بهشت ,locations
از چشمه‌ای در بهشت که نامش سلسبیل است!,s76.18, بهشت ,locations
قطعاً بهشت جایگاه اوست!,s79.41, بهشت ,locations
و در آن هنگام که بهشت نزدیک شود،,s81.13, بهشت ,locations
و برای کسانی که ایمان آوردند و اعمال شایسته انجام دادند، باغهایی از بهشت است که نهرها زیر درختانش جاری است؛ و این نجات و پیروزی بزرگ است!,s85.11, بهشت ,locations
پاداش آنها نزد پروردگارشان باغهای بهشت جاویدان است که نهرها از زیر درختانش جاری است؛ همیشه در آن می‌مانند!  خدا از آنها خشنود است و  آنها از خدا خشنودند؛ و این  برای کسی است که از پروردگارش بترسد!,s98.8, بهشت ,locations
آنها  جایگاهشان جهنم است؛ و هیچ راه فراری ندارند.,s4.121, جهنم ,locations
فرمود: «از آن ، با ننگ و عار و خواری، بیرون رو! و سوگند یاد می‌کنم که هر کس از آنها از تو پیروی کند، جهنم را از شما همگی پر می‌کنم!,s7.18, جهنم ,locations
ای پیامبر! با کافران و منافقان جهاد کن، و بر آنها سخت بگیر! جایگاهشان جهنم است؛ و چه بد سرنوشتی دارند!,s9.73, جهنم ,locations
به دنبال او جهنم خواهد بود؛ و از آب بد بوی متعفّنی نوشانده می‌شود!,s14.16, جهنم ,locations
 جهنم است که آنها در آتش آن وارد می‌شوند؛ و بد قرارگاهی است!,s14.29, جهنم ,locations
 اکنون از درهای جهنم وارد شوید در حالی که جاودانه در آن خواهید بود! چه جای بدی است جایگاه مستکبران!,s16.29, جهنم ,locations
این ، از حکمتهایی است که پروردگارت به تو وحی فرستاده؛ و هرگز معبودی با خدا قرار مده، که در جهنم افکنده می‌شوی، در حالی که سرزنش شده، و رانده  خواهی بود!,s17.39, جهنم ,locations
فرمود: «برو! هر کس از آنان از تو تبعیت کند، جهنم کیفر شماست، کیفری است فراوان!,s17.63, جهنم ,locations
در آن روز، جهنم را بر کافران عرضه می‌داریم!,s18.100, جهنم ,locations
آیا کافران پنداشتند می‌توانند بندگانم را به جای من اولیای خود انتخاب کنند؟! ما جهنم را برای پذیرایی کافران آماده کرده‌ایم!,s18.102, جهنم ,locations
سوگند به پروردگارت که همه آنها را همراه با شیاطین در قیامت جمع می‌کنیم؛ سپس همه را -در حالی که به زانو درآمده‌اند- گرداگرد جهنم حاضر می‌سازیم.,s19.68, جهنم ,locations
و همه شما  وارد جهنم می‌شوید؛ این امری است حتمی و قطعی بر پروردگارت!,s19.71, جهنم ,locations
و هر کس از آنها بگوید: «من جز خدا، معبودی دیگرم»، کیفر او را جهنم می‌دهیم! و ستمگران را این گونه کیفر خواهیم داد.,s21.29, جهنم ,locations
و آنان که وزنه اعمالشان سبک باشد، کسانی هستند که سرمایه وجود خود را از دست داده، در جهنم جاودانه خواهند ماند!,s23.103, جهنم ,locations
 آنان که بر صورتهایشان بسوی جهنم محشور می‌شوند، بدترین محل را دارند و گمراه‌ترین افرادند!,s25.34, جهنم ,locations
و کسانی که می‌گویند: «پروردگارا! عذاب جهنم را از ما برطرف گردان، که عذابش سخت و پر دوام است!,s25.65, جهنم ,locations
آنان با عجله از تو عذاب می‌طلبند، در حالی که جهنم به کافران احاطه دارد!,s29.54, جهنم ,locations
و  مردان و زنان منافق و مردان و زنان مشرک را که به خدا گمان بد می‌برند مجازات کند؛  حوادث ناگواری  تنها بر خودشان نازل می‌شود! خداوند بر آنان غضب کرده و از رحمت خود دورشان ساخته و جهنم را برای آنان آماده کرده؛ و چه بد سرانجامی است!,s48.6, جهنم ,locations
آیا ندیدی کسانی را که از نجوا  نهی شدند، سپس به کاری که از آن نهی شده بودند بازمی‌گردند و برای انجام گناه و تعدّی و نافرمانی رسول خدا به نجوا می‌پردازند و هنگامی که نزد تو می‌آیند تو را تحیّتی  می‌گویند که خدا به تو نگفته است، و در دل می‌گویند: «چرا خداوند ما را بخاطر گفته‌هایمان عذاب نمی‌کند؟!» جهنم برای آنان کافی است، وارد آن می‌شوند، و چه بد فرجامی است!,s58.8, جهنم ,locations
ای پیامبر! با کفّار و منافقین پیکار کن و بر آنان سخت بگیر! جایگاهشان جهنم است، و بد فرجامی است!,s66.9, جهنم ,locations
و در آن روز جهنم را حاضر می‌کنند؛  در آن روز انسان متذکّر می‌شود؛ امّا این تذکّر چه سودی برای او دارد؟!,s89.23, جهنم ,locations
و هنگامی که به آنها گفته شود: «از خدا بترسید!» ، و لجاجت و تعصب، آنها را به گناه می‌کشاند. آتش دوزخ برای آنان کافی است؛ و چه بد جایگاهی است!,s2.206, دوزخ ,locations
و هر کس، فرد باایمانی را از روی عمد به قتل برساند، مجازاتِ او دوزخ است؛ در حالی که جاودانه در آن می‌ماند؛ و خداوند بر او غضب می‌کند؛ و او را از رحمتش دور می‌سازد؛ و عذاب عظیمی برای او آماده ساخته است.,s4.93, دوزخ ,locations
کسانی که فرشتگان ، روح آنها را گرفتند در حالی که به خویشتن ستم کرده بودند، به آنها گفتند: «شما در چه حالی بودید؟ » گفتند: «ما در سرزمین خود، تحت فشار و مستضعف بودیم.» آنها  گفتند: «مگر سرزمین خدا، پهناور نبود که مهاجرت کنید؟!» آنها  جایگاهشان دوزخ است، و سرانجام بدی دارند.,s4.97, دوزخ ,locations
کسی که بعد از آشکار شدن حق، با پیامبر مخالفت کند، و از راهی جز راه مؤمنان پیروی نماید، ما او را به همان راه که می‌رود می‌بریم؛ و به دوزخ داخل می‌کنیم؛ و جایگاه بدی دارد.,s4.115, دوزخ ,locations
و خداوند  در قرآن بر شما نازل کرده که هرگاه بشنوید افرادی آیات خدا را انکار و استهزا می‌کنند، با آنها ننشینید تا به سخن دیگری بپردازند! وگرنه، شما هم مثل آنان خواهید بود. خداوند، منافقان و کافران را همگی در دوزخ جمع می‌کند.,s4.140, دوزخ ,locations
منافقان در پایین‌ترین درکات دوزخ قرار دارند؛ و هرگز یاوری برای آنها نخواهی یافت! ,s4.145, دوزخ ,locations
آنها که گفتند: «خداوند همان مسیح بن مریم است»، بیقین کافر شدند،  مسیح گفت: ای بنی اسرائیل! خداوند یگانه را، که پروردگار من و شماست، پرستش کنید! زیرا هر کس شریکی برای خدا قرار دهد، خداوند بهشت را بر او حرام کرده است؛ و جایگاه او دوزخ است؛ و ستمکاران، یار و یاوری ندارند.,s5.72, دوزخ ,locations
به یقین، گروه بسیاری از جن و انس را برای دوزخ آفریدیم؛ آنها دلها  یی دارند که با آن  نمی‌فهمند؛ و چشمانی که با آن نمی‌بینند؛ و گوشهایی که با آن نمی‌شنوند؛ آنها همچون چهارپایانند؛ بلکه گمراهتر! اینان همان غافلانند !,s7.179, دوزخ ,locations
آنها که کافر شدند، اموالشان را برای بازداشتن  از راه خدا خرج می‌کنند؛ آنان این اموال را  مصرف می‌کنند، امّا مایه حسرت و اندوهشان خواهد شد؛ و سپس شکست خواهند خورد؛ و  کافران همگی به سوی دوزخ گردآوری خواهند شد.,s8.36, دوزخ ,locations
 بخاطر آن است که خداوند  ناپاک را از پاک جدا سازد، و ناپاکها را روی هم بگذارد، و همه را متراکم سازد، و یکجا در دوزخ قرار دهد؛ و اینها هستند زیانکاران!,s8.37, دوزخ ,locations
آیا نمی‌دانند هر کس با خدا و رسولش دشمنی کند، برای او آتش دوزخ است؛ جاودانه در آن می‌ماند؟! این، همان رسوایی بزرگ است!,s9.63, دوزخ ,locations
خداوند به مردان و زنان منافق و کفّار، وعده آتش دوزخ داده؛ جاودانه در آن خواهند ماند -همان برای آنها کافی است!- و خدا آنها را از رحمت خود دور ساخته؛ و عذاب همیشگی برای آنهاست!,s9.68, دوزخ ,locations
تخلّف‌جویان  از مخالفت با رسول خدا خوشحال شدند؛ و کراهت داشتند که با اموال و جانهای خود، در راه خدا جهاد کنند؛ و  گفتند: «در این گرما،  حرکت نکنید!»  بگو: «آتش دوزخ از این هم گرمتر است!» اگر می‌دانستند!,s9.81, دوزخ ,locations
هنگامی که بسوی آنان بازگردید، برای شما به خدا سوگند یاد می‌کنند، تا از آنها اعراض  کنید؛ از آنها اعراض کنید ؛ چرا که پلیدند! و جایگاهشان دوزخ است، بکیفر اعمالی که انجام می‌دادند.,s9.95, دوزخ ,locations
آیا کسی که شالوده آن را بر تقوای الهی و خشنودی او بنا کرده بهتر است، یا کسی که اساس آن را بر کنار پرتگاه سستی بنا نموده که ناگهان در آتش دوزخ فرومی‌ریزد؟ و خداوند گروه ستمگران را هدایت نمی‌کند!,s9.109, دوزخ ,locations
آن کس که  زندگی زودگذر  را می‌طلبد، آن مقدار از آن را که بخواهیم -و به هر کس اراده کنیم- می‌دهیم؛ سپس دوزخ را برای او قرار خواهیم داد، که در آتش سوزانش می‌سوزد در حالی که نکوهیده و رانده  است.,s17.18, دوزخ ,locations
هر کس را خدا هدایت کند، هدایت یافته واقعی اوست؛ و هر کس را  گمراه سازد، هادیان و سرپرستانی غیر خدا برای او نخواهی یافت؛ و روز قیامت، آنها را بر صورتهایشان محشور می‌کنیم، در حالی که نابینا و گنگ و کرند؛ جایگاهشان دوزخ است؛ هر زمان آتش آن فرونشیند، شعله تازه‌ای بر آنان می‌افزاییم!,s17.97, دوزخ ,locations
 این گونه است! کیفرشان دوزخ است، بخاطر آنکه کافر شدند، و آیات من و پیامبرانم را به سخریه گرفتند!,s18.106, دوزخ ,locations
هر کس در محضر پروردگارش خطاکار حاضر شود، آتش دوزخ برای اوست؛ در آن جا، نه می‌میرد و نه زندگی می‌کند!,s20.74, دوزخ ,locations
آنها صدای آتش دوزخ را نمی‌شوند؛ و در آنچه دلشان بخواهد، جاودانه متنعّم هستند.,s21.102, دوزخ ,locations
هر گاه بخواهند از غم و اندوه‌های دوزخ خارج شوند، آنها را به آن بازمی‌گردانند؛ و  بچشید عذاب سوزان را!,s22.22, دوزخ ,locations
شعله‌های سوزان آتش همچون شمشیر به صورتهایشان نواخته می‌شود؛ و در دوزخ چهره‌ای عبوس دارند.,s23.104, دوزخ ,locations
و دوزخ برای گمراهان آشکار می‌گردد،,s26.91, دوزخ ,locations
در آن هنگام همه آن معبودان با عابدان گمراه به دوزخ افکنده می‌شوند؛,s26.94, دوزخ ,locations
چه کسی ستمکارتر از آن کس است که بر خدا دروغ بسته یا حق را پس از آنکه به سراغش آمده تکذیب نماید؟! آیا جایگاه کافران در دوزخ نیست؟!,s29.68, دوزخ ,locations
و اگر می‌خواستیم به هر انسانی هدایت لازمش را  می‌دادیم؛ ولی  سخن و وعده‌ام حق است که دوزخ را  از جنّ و انس همگی پر کنم!,s32.13, دوزخ ,locations
و کسانی که کافر شدند، آتش دوزخ برای آنهاست؛ هرگز فرمان مرگشان صادر نمی‌شود تا بمیرند، و نه چیزی از عذابش از آنان تخفیف داده می‌شود؛ این گونه هر کفران‌کننده‌ای را کیفر می‌دهیم!,s35.36, دوزخ ,locations
آنها در دوزخ فریاد می‌زنند: «پروردگارا! ما را خارج کن تا عمل صالحی انجام دهیم غیر از آنچه انجام می‌دادیم!»  آیا شما را به اندازه‌ای که هر کس اهل تذکّر است در آن متذکّر می‌شود عمر ندادیم، و انذارکننده  به سراغ شما نیامد؟! اکنون بچشید که برای ظالمان هیچ یاوری نیست!,s35.37, دوزخ ,locations
ولی آنها قادر به یاری ایشان نیستند، و این  لشکری برای آنها خواهند بود که در آتش دوزخ احضار می‌شوند!,s36.75, دوزخ ,locations
 جز خدا می‌پرستیدند جمع کنید و بسوی راه دوزخ هدایتشان کنید!,s37.23, دوزخ ,locations
اینجاست که نگاهی می‌کند، ناگهان او را در میان دوزخ می‌بیند.,s37.55, دوزخ ,locations
مگر آنها که در آتش دوزخ وارد می‌شوند!,s37.163, دوزخ ,locations
 این گروهی است که همراه شما وارد دوزخ می‌شوند ؛ خوشامد بر آنها مباد، همگی در آتش خواهند سوخت!,s38.59, دوزخ ,locations
و کسانی که کافر شدند گروه گروه به سوی جهنّم رانده می‌شوند؛ وقتی به دوزخ می‌رسند، درهای آن گشوده می‌شود و نگهبانان دوزخ به آنها می‌گویند: «آیا رسولانی از میان شما به سویتان نیامدند که آیات پروردگارتان را برای شما بخوانند و از ملاقات این روز شما را بر حذر دارند؟!» می‌گویند: «آری،  ولی فرمان عذاب الهی بر کافران مسلّم شده است.,s39.71, دوزخ ,locations
فرشتگانی که حاملان عرشند و آنها که گرداگرد آن  تسبیح و حمد پروردگارشان را می‌گویند و به او ایمان دارند و برای مؤمنان استغفار می‌کنند  پروردگارا! رحمت و علم تو همه چیز را فراگرفته است؛ پس کسانی را که توبه کرده و راه تو را پیروی می‌کنند بیامرز، و آنان را از عذاب دوزخ نگاه دار!,s40.7, دوزخ ,locations
به خاطر بیاور هنگامی را که در آتش دوزخ با هم محاجّه می‌کنند؛ ضعیفان به مستکبران می‌گویند: «ما پیرو شما بودیم، آیا شما  سهمی از آتش را بجای ما پذیرا می‌شوید؟!»,s40.47, دوزخ ,locations
و آنها که در آتشند به مأموران دوزخ می‌گویند: «از پروردگارتان بخواهید یک روز عذاب را از ما بردارد!»,s40.49, دوزخ ,locations
پروردگار شما گفته است: «مرا بخوانید تا  شما را بپذیرم! کسانی که از عبادت من تکبّر می‌ورزند به زودی با ذلّت وارد دوزخ می‌شوند!»,s40.60, دوزخ ,locations
و در آب جوشان وارد می‌کنند؛ سپس در آتش دوزخ افروخته می‌شوند!,s40.72, دوزخ ,locations
به خاطر بیاورید روزی را که دشمنان خدا را جمع کرده به سوی دوزخ می‌برند، و صفوف پیشین را نگه می‌دارند ,s41.19, دوزخ ,locations
اگر صبر کنند  دوزخ جایگاه آنهاست؛ و اگر تقاضای عفو کنند، مورد عفو قرار نمی‌گیرند!,s41.24, دوزخ ,locations
 مجرمان در عذاب دوزخ جاودانه می‌مانند.,s43.74, دوزخ ,locations
 این کافر مجرم را بگیرید و به میان دوزخ پرتابش کنید!,s44.47, دوزخ ,locations
هرگز مرگی جز همان مرگ اوّل  نخواهند چشید، و خداوند آنها را از عذاب دوزخ حفظ می‌کند؛,s44.56, دوزخ ,locations
و پشت سرشان دوزخ است؛ و هرگز آنچه را به دست آورده‌اند آنها را  رهایی نمی‌بخشد، و نه اولیایی که غیر از خدا برای خود برگزیدند ؛ و عذاب بزرگی برای آنهاست!,s45.10, دوزخ ,locations
و به آنها گفته می‌شود: «امروز شما را فراموش می‌کنیم همان‌گونه که شما دیدار امروزتان را فراموش کردید؛ و جایگاه شما دوزخ است و هیچ یاوری ندارید!,s45.34, دوزخ ,locations
این بخاطر آن است که شما آیات خدا را به مسخره گرفتید و زندگی دنیا شما را فریب داد! «امروز نه آنان را از دوزخ بیرون می‌آورند، و نه هیچ‌گونه عذری از آنها پذیرفته می‌شود!,s45.35, دوزخ ,locations
خداوند کسانی را که ایمان آوردند و اعمال صالح انجام دادند وارد باغهایی از بهشت می‌کند که نهرها از زیر  جاری است؛ در حالی که کافران از متاع زودگذر دنیا بهره می‌گیرند و همچون چهارپایان می‌خورند، و سرانجام آتش دوزخ جایگاه آنهاست!,s47.12, دوزخ ,locations
در آن روز که آنها را بزور به سوی آتش دوزخ می‌رانند!,s52.13, دوزخ ,locations
و از آنچه پروردگارشان به آنها داده و آنان را از عذاب دوزخ نگاه داشته است شاد و مسرورند!,s52.18, دوزخ ,locations
در آن روز که در آتش دوزخ به صورتشان کشیده می‌شوند  بچشید آتش دوزخ را!,s54.48, دوزخ ,locations
با آب جوشان دوزخ از او پذیرایی می‌شوید!,s56.93, دوزخ ,locations
سرانجام کارشان این شد که هر دو در آتش دوزخ خواهند بود، جاودانه در آن می‌مانند؛ و این است کیفر ستمکاران!,s59.17, دوزخ ,locations
نزدیک است  از شدّت غضب پاره پاره شود؛ هر زمان که گروهی در آن افکنده می‌شوند، نگهبانان دوزخ از آنها می‌پرسند: «مگر بیم‌دهنده الهی به سراغ شما نیامد؟!»,s67.8, دوزخ ,locations
سپس او را در دوزخ بیفکنید!,s69.31, دوزخ ,locations
 همگی بخاطر گناهانشان غرق شدند و در آتش دوزخ وارد گشتند، و جز خدا یاورانی برای خود نیافتند!,s71.25, دوزخ ,locations
تنها وظیفه من ابلاغ از سوی خدا و رساندن رسالات اوست؛ و هر کس نافرمانی خدا و رسولش کند، آتش دوزخ از آن اوست و جاودانه در آن می‌مانند!,s72.23, دوزخ ,locations
که نزد ما غل و زنجیرها و  دوزخ است،,s73.12, دوزخ ,locations
مأموران دوزخ را فقط فرشتگان  قرار دادیم، و تعداد آنها را جز برای آزمایش کافران معیّن نکردیم تا اهل کتاب  یقین پیدا کنند و بر ایمان مؤمنان بیفزاید، و اهل کتاب و مؤمنان  تردید به خود راه ندهند، و بیماردلان و کافران بگویند: «خدا از این توصیف چه منظوری دارد؟!»  این گونه خداوند هر کس را بخواهد گمراه می‌سازد و هر کس را بخواهد هدایت می‌کند! و لشکریان پروردگارت را جز او کسی نمی‌داند، و این جز هشدار و تذکّری برای انسانها نیست!,s74.31, دوزخ ,locations
چه چیز شما را به دوزخ وارد ساخت؟!»,s74.42, دوزخ ,locations
مسلّماً دوزخ جایگاه اوست!,s79.39, دوزخ ,locations
و در آن هنگام که دوزخ شعله‌ور گردد،,s81.12, دوزخ ,locations
سپس آنها به یقین وارد دوزخ می‌شوند!,s83.16, دوزخ ,locations
کسانی که مردان و زنان باایمان را شکنجه دادند سپس توبه نکردند، برای آنها عذاب دوزخ و عذاب آتش سوزان است!,s85.10, دوزخ ,locations
ما هم بزودی مأموران دوزخ را صدا می‌زنیم !,s96.18, دوزخ ,locations
امّا کسانی که ایمان آوردند و کارهای شایسته انجام دادند، باغهای بهشت برین محل پذیرایی آنان خواهد بود.,s18.107,باغهای بهشت برین,locations
خداوند به مردان و زنان باایمان، باغهایی از بهشت وعده داده که نهرها از زیر درختانش جاری است؛ جاودانه در آن خواهند ماند؛ و مسکن‌های پاکیزه‌ای در بهشتهای جاودان ؛ و  رضای خدا،  برتر است؛ و پیروزی بزرگ، همین است!,s9.72,بهشتهای جاودان,locations
نزد «سدرة المنتهی»،,s53.14,سدرة المنتهی,locations
در آن هنگام که چیزی  سدرة المنتهی را پوشانده بود،,s53.16,سدرة المنتهی,locations
همانها که از خانه و شهر خود، به ناحق رانده شدند، جز اینکه می‌گفتند: «پروردگار ما، خدای یکتاست!» و اگر خداوند بعضی از مردم را بوسیله بعضی دیگر دفع نکند، دیرها و صومعه‌ها، و معابد یهود و نصارا، و مساجدی که نام خدا در آن بسیار برده می‌شود، ویران می‌گردد! و خداوند کسانی را که یاری او کنند  یاری می‌کند؛ خداوند قوی و شکست ناپذیر است.,s22.40,صومعه‌ها,locations
همانها که از خانه و شهر خود، به ناحق رانده شدند، جز اینکه می‌گفتند: «پروردگار ما، خدای یکتاست!» و اگر خداوند بعضی از مردم را بوسیله بعضی دیگر دفع نکند، دیرها و صومعه‌ها، و معابد یهود و نصارا، و مساجدی که نام خدا در آن بسیار برده می‌شود، ویران می‌گردد! و خداوند کسانی را که یاری او کنند  یاری می‌کند؛ خداوند قوی و شکست ناپذیر است.,s22.40,معابد,locations
مسلّماً درخت زقّوم...,s44.43,درخت زقّوم,locations
قطعاً از درخت زقّوم می‌خورید،,s56.52,درخت زقّوم,locations
