context,verse_id,answer,entity_type
بیقین کسانی که کافر شدند، اگر تمام آنچه روی زمین است و همانند آن، مال آنها باشد و همه آن را برای نجات از کیفر روز قیامت بدهند، از آنان پذیرفته نخواهد شد؛ و مجازات دردناکی خواهند داشت.,s5.36,نان,foods
ای فرستاده ! آنها که در مسیر کفر شتاب می‌کنند و با زبان می‌گویند: «ایمان آوردیم» و قلب آنها ایمان نیاورده، تو را اندوهگین نسازند! و  گروهی از یهودیان که خوب به سخنان تو گوش می‌دهند، تا دستاویزی برای تکذیب تو بیابند؛ آنها جاسوسان گروه دیگری هستند که خودشان نزد تو نیامده‌اند؛ آنها سخنان را از مفهوم اصلیش تحریف می‌کنند، و  می‌گویند: «اگر این  به شما داده شد  بپذیرید، وگرنه  دوری کنید!»  کسی را که خدا  بخواهد مجازات کند، قادر به دفاع از او نیستی؛ آنها کسانی هستند که خدا نخواسته دلهایشان را پاک کند؛ در دنیا رسوایی، و در آخرت مجازات بزرگی نصیبشان خواهد شد.,s5.41,نان,foods
آنها بسیار به سخنان تو گوش می‌دهند تا آن را تکذیب کنند؛ مال حرام فراوان می خورند؛ پس اگر نزد تو آمدند، در میان آنان داوری کن، یا  آنها را به حال خود واگذار! و اگر از آنان صرف‌نظر کنی، به تو هیچ زیانی نمی‌رسانند؛ و اگر میان آنها داوری کنی، با عدالت داوری کن، که خدا عادلان را دوست دارد!,s5.42,نان,foods
و این کتاب  را به حق بر تو نازل کردیم، در حالی که کتب پیشین را تصدیق می‌کند، و حافظ و نگاهبان آنهاست؛ پس بر طبق احکامی که خدا نازل کرده، در میان آنها حکم کن! از هوی و هوسهای آنان پیروی نکن! و از احکام الهی، روی مگردان! ما برای هر کدام از شما، آیین و طریقه روشنی قرار دادیم؛ و اگر خدا می‌خواست، همه شما را امت واحدی قرارمی‌داد؛ ولی خدا می‌خواهد شما را در آنچه به شما بخشیده بیازماید؛ . پس در نیکیها بر یکدیگر سبقت جویید! بازگشت همه شما، به سوی خداست؛ سپس از آنچه در آن اختلاف می‌کردید؛ به شما خبر خواهد داد.,s5.48,نان,foods
و در میان آنها ، طبق آنچه خداوند نازل کرده، داوری کن! و از هوسهای آنان پیروی مکن! و از آنها برحذر باش، مبادا تو را از بعض احکامی که خدا بر تو نازل کرده، منحرف سازند! و اگر آنها ، روی گردانند، بدان که خداوند می‌خواهد آنان را بخاطر پاره‌ای از گناهانشان مجازات کند؛ و بسیاری از مردم فاسقند.,s5.49,نان,foods
ای کسانی که ایمان آورده‌اید! یهود و نصاری را ولّی  انتخاب نکنید! آنها اولیای یکدیگرند؛ و کسانی که از شما با آنان دوستی کنند، از آنها هستند؛ خداوند، جمعیّت ستمکار را هدایت نمی‌کند,s5.51,نان,foods
ای کسانی که ایمان آورده‌اید! هر کس از شما، از آیین خود بازگردد،  او را دوست دارند، در برابر مؤمنان متواضع، و در برابر کافران سرسخت و نیرومندند؛ آنها در راه خدا جهاد می‌کنند، و از سرزنش هیچ ملامتگری هراسی ندارند. این، فضل خداست که به هر کس بخواهد  می‌دهد؛ و  خدا وسیع، و خداوند داناست.,s5.54,نان,foods
بسیاری از آنان را می‌بینی که در گناه و تعدّی، و خوردن مال حرام، شتاب می‌کنند! چه زشت است کاری که انجام می‌دادند!,s5.62,نان,foods
چرا دانشمندان نصاری و علمای یهود، آنها را از سخنان گناه‌آمیز و خوردن مال حرام، نهی نمی‌کنند؟! چه زشت است عملی که انجام می‌دادند!,s5.63,نان,foods
و اگر آنان، تورات و انجیل و آنچه را از سوی پروردگارشان بر آنها نازل شده  برپا دارند، از آسمان و زمین، روزی خواهند خورد؛ جمعی از آنها، معتدل و میانه‌رو هستند، ولی بیشترشان اعمال بدی انجام می‌دهند.,s5.66,نان,foods
و اگر به خدا و پیامبر  و آنچه بر او نازل شده، ایمان می‌آوردند،  آنان  را به دوستی اختیار نمی‌کردند؛ ولی بسیاری از آنها فاسقند.,s5.81,نان,foods
بطور مسلّم، دشمنترین مردم نسبت به مؤمنان را، یهود و مشرکان خواهی یافت؛ و نزدیکترین دوستان به مؤمنان را کسانی می‌یابی که می‌گویند: «ما نصاری هستیم»؛ این بخاطر آن است که در میان آنها، افرادی عالم و تارک دنیا هستند؛ و آنها  تکبّر نمی‌ورزند.,s5.82,نان,foods
خداوند  فرمود: «من آن را بر شما نازل می‌کنم؛ ولی هر کس از شما بعد از آن کافر گردد ، او را مجازاتی می‌کنم که احدی از جهانیان را چنان مجازات نکرده باشم!»,s5.115,نان,foods
 اگر آنها را مجازات کنی، بندگان تواند. ؛ و اگر آنان را ببخشی، توانا و حکیمی! »,s5.118,نان,foods
هیچ نشانه و آیه‌ای از آیات پروردگارشان برای آنان نمی‌آید، مگر اینکه از آن رویگردان می‌شوند!,s6.4,نان,foods
آنان، حق را هنگامی که سراغشان آمد، تکذیب کردند! ولی بزودی خبر آنچه را به باد مسخره می‌گرفتند، به آنان می‌رسد؛ .,s6.5,نان,foods
آیا ندیدند چقدر از اقوام پیشین را هلاک کردیم؟! اقوامی که  قدرتهایی به آنها داده بودیم که به شما ندادیم؛ بارانهای پی‌درپی برای آنها فرستادیم؛ و از زیر  آنها، نهرها را جاری ساختیم؛  آنان را بخاطر گناهانشان نابود کردیم؛ و جمعیت دیگری بعد از آنان پدید آوردیم.,s6.6,نان,foods
آنان که کتاب آسمانی به ایشان داده‌ایم، بخوبی او  را می‌شناسند، همان‌گونه که فرزندان خود را می‌شناسند؛ فقط کسانی که سرمایه وجود خود را از دست داده‌اند، ایمان نمی‌آورند.,s6.20,نان,foods
پاره‌ای از آنها به  تو، گوش فرامی‌دهند؛ ولی بر دلهای آنان پرده‌ها افکنده‌ایم تا آن را نفهمند؛ و در گوش آنها، سنگینی قرار داده‌ایم. و  اگر تمام نشانه‌های حق را ببینند، ایمان نمی‌آورند؛ تا آنجا که وقتی به سراغ تو می‌آیند که با تو پرخاشگری کنند، کافران می‌گویند: «اینها فقط افسانه‌های پیشینیان است!»,s6.25,نان,foods
کاش  هنگامی که در برابر آتش  ایستاده‌اند، ببینی! می‌گویند: ای کاش  بازگردانده می‌شدیم، و آیات پروردگارمان را تکذیب نمی‌کردیم، و از مؤمنان می‌بودیم!,s6.27,نان,foods
و اگر اعراض آنها بر تو سنگین است، چنانچه بتوانی نقبی در زمین بزنی، یا نردبانی به آسمان بگذاری  تا آیه  برای آنها بیاوری!  امّا اگر خدا بخواهد، آنها را  بر هدایت جمع خواهد کرد.  پس هرگز از جاهلان مباش!,s6.35,نان,foods
چرا هنگامی که مجازات ما به آنان رسید،  تسلیم نشدند؟! بلکه دلهای آنها قساوت پیدا کرد؛ و شیطان، هر کاری را که می‌کردند، در نظرشان زینت داد!,s6.43,نان,foods
و آنها که آیات ما را تکذیب کردند، عذاب  بخاطر نافرمانیها به آنان می‌رسد.,s6.49,نان,foods
آنها کسانی هستند که کتاب و حکم و نبوّت به آنان دادیم؛ و اگر  نسبت به آن کفر ورزند،  کسان دیگری را نگاهبان آن می‌سازیم که نسبت به آن، کافر نیستند.,s6.89,نان,foods
آنها کسانی هستند که خداوند هدایتشان کرده؛ پس به هدایت آنان اقتدا کن!  بگو: «در برابر این ، پاداشی از شما نمی‌طلبم! این ، چیزی جز یک یادآوری برای جهانیان نیست! »,s6.90,نان,foods
چه کسی ستمکارتر است از کسی که دروغی به خدا ببندد، یا بگوید: «بر من، وحی فرستاده شده»، در حالی که به او وحی نشده است، و کسی که بگوید: «من نیز همانند آنچه خدا نازل کرده است، نازل می‌کنم»؟! و اگر ببینی هنگامی که  ظالمان در شداید مرگ فرو رفته‌اند، و فرشتگان دستها را گشوده، به آنان می‌گویند: «جان خود را خارج سازید! امروز در برابر دروغهایی که به خدا بستید و نسبت به آیات او تکبّر ورزیدید، مجازات خوارکننده‌ای خواهید دید»! ,s6.93,نان,foods
آنان برای خدا همتایانی از جنّ قرار دادند، در حالی که خداوند همه آنها را آفریده است؛ و برای خدا، به دروغ و از روی جهل، پسران و دخترانی ساختند؛ منزّه است خدا، و برتر است از آنچه توصیف می‌کنند!,s6.100,نان,foods
 کسانی که غیر خدا را می‌خوانند دشنام ندهید، مبادا آنها  از روی  جهل، خدا را دشنام دهند! اینچنین برای هر امّتی عملشان را زینت دادیم سپس بازگشت همه آنان به سوی پروردگارشان است؛ و آنها را از آنچه عمل می‌کردند، آگاه می‌سازد .,s6.108,نان,foods
با نهایت اصرار، به خدا سوگند یاد کردند که اگر نشانه‌ای  برای آنان بیاید، حتماً به آن ایمان می‌آورند؛ بگو: «معجزات فقط از سوی خداست ؛ و شما از کجا می‌دانید که هرگاه معجزه‌ای بیاید  ایمان نمی‌آورند!»,s6.109,نان,foods
و ما دلها و چشمهای آنها را واژگونه می‌سازیم؛  همان‌گونه که در آغاز، به آن ایمان نیاوردند! و آنان را در حال طغیان و سرکشی، به خود وامی‌گذاریم تا سرگردان شوند!,s6.110,نان,foods
 اگر فرشتگان را بر آنها نازل می‌کردیم، و مردگان با آنان سخن می‌گفتند، و همه چیز را در برابر آنها جمع می‌نمودیم، هرگز ایمان نمی‌آوردند؛ مگر آنکه خدا بخواهد! ولی بیشتر آنها نمی‌دانند!,s6.111,نان,foods
اینچنین در برابر هر پیامبری، دشمنی از شیاطین انس و جنّ قرار دادیم؛ آنها بطور سری  سخنان فریبنده و بی‌اساس  به یکدیگر می‌گفتند؛ و اگر پروردگارت می‌خواست، چنین نمی‌کردند؛  بنابر این، آنها و تهمتهایشان را به حال خود واگذار!,s6.112,نان,foods
آن کس را که خدا بخواهد هدایت کند، سینه‌اش را برای  اسلام، گشاده می سازد؛ و آن کس را که بخاطر اعمال خلافش بخواهد گمراه سازد، سینه‌اش را آنچنان تنگ می‌کند که گویا می‌خواهد به آسمان بالا برود؛ این گونه خداوند پلیدی را بر افرادی که ایمان نمی‌آورند قرار می‌دهد!,s6.125,نان,foods
همین‌گونه شرکای آنها ، قتل فرزندانشان را در نظرشان جلوه دادند؛  سرانجام آنها را به هلاکت افکندند؛ و آیینشان را بر آنان مشتبه ساختند. و اگر خدا می‌خواست، چنین نمی‌کردند؛  بنابر این، آنها و تهمتهایشان را به حال خود واگذار !,s6.137,نان,foods
و بر یهودیان، هر حیوان ناخن‌دار  را حرام کردیم؛ و از گاو و گوسفند، پیه و چربیشان را بر آنان تحریم نمودیم؛ مگر چربیهایی که بر پشت آنها قرار دارد، و یا در دو طرف پهلوها، و یا آنها که با استخوان آمیخته است؛ این را بخاطر ستمی که می‌کردند به آنها کیفر دادیم؛ و ما راست می‌گوییم.,s6.146,نان,foods
بگو: «گواهان خود را، که گواهی می‌دهند خداوند اینها را حرام کرده است، بیاورید!» اگر آنها  گواهی دهند، تو با آنان  گواهی نده! و از هوی و هوس کسانی که آیات ما را تکذیب کردند، و کسانی که به آخرت ایمان ندارند و برای خدا شریک قائلند، پیروی مکن!,s6.150,نان,foods
و او کسی است که شما را جانشینان  خود در زمین ساخت، و درجات بعضی از شما را بالاتر از بعضی دیگر قرار داد، تا شما را به وسیله آنچه در اختیارتان قرار داده بیازماید؛ به یقین پروردگار تو سریع العقاب و آمرزنده مهربان است. ,s6.165,نان,foods
این کتابی است که بر تو نازل شده؛ و نباید از ناحیه آن، ناراحتی در سینه داشته باشی! تا به وسیله آن،  بیم دهی؛ و تذکّری است برای مؤمنان.,s7.2,نان,foods
و مسلماً  با علم  برای آنان شرح خواهیم داد؛ و ما هرگز غایب نبودیم !,s7.7,نان,foods
و آنچه در دلها از کینه و حسد دارند، برمی‌کنیم ؛ و از زیر  آنها، نهرها جریان دارد؛ می‌گویند: «ستایش مخصوص خداوندی است که ما را به این  رهنمون شد؛ و اگر خدا ما را هدایت نکرده بود، ما  راه نمی‌یافتیم! مسلّماً فرستادگان پروردگار ما حق را آوردند!» و  به آنان ندا داده می‌شود که: «این بهشت را در برابر اعمالی که انجام می‌دادید، به ارث بردید!»,s7.43,نان,foods
آیا اینها  همانان نیستند که سوگند یاد کردید رحمت خدا هرگز شامل حالشان نخواهد شد؟!  داخل بهشت شوید، که نه ترسی دارید و نه غمناک می‌شوید!,s7.49,نان,foods
همانها که دین و آیین خود را سرگرمی و بازیچه گرفتند؛ و زندگی دنیا آنان را مغرور ساخت؛ امروز ما آنها را فراموش می‌کنیم، همان گونه که لقای چنین روزی را فراموش کردند و آیات ما را انکار نمودند.,s7.51,نان,foods
ما نوح را به سوی قومش فرستادیم؛ او به آنان گفت: «ای قوم من!  خداوند یگانه را پرستش کنید، که معبودی جز او برای شما نیست!  من بر شما از عذاب روز بزرگی می‌ترسم!»,s7.59,نان,foods
آیا تعجّب کرده‌اید که دستور آگاه کننده پروردگارتان به وسیله مردی از میان شما به شما برسد تا  بیمتان دهد؟! و به یاد آورید هنگامی که شما را جانشینان قوم نوح قرار داد؛ و شما را از جهت خلقت  گسترش  داد؛ پس نعمتهای خدا را به یاد آورید، شاید رستگار شوید!»,s7.69,نان,foods
و به خاطر بیاورید که شما را جانشینان قوم «عاد» قرار داد، و در زمین مستقر ساخت، که در دشتهایش، قصرها برای خود بنا می‌کنید؛ و در کوه‌ها، برای خود خانه‌ها می تراشید! بنابر این، نعمتهای خدا را متذکر شوید! و در زمین، به فساد نکوشید!»,s7.74,نان,foods
آیا شما از روی شهوت به سراغ مردان می‌روید، نه زنان؟! شما گروه اسرافکار  هستید!,s7.81,نان,foods
و بر سر هر راه ننشینید که  تهدید کنید و مؤمنان را از راه خدا باز دارید، و با  آن را کج و معوج نشان دهید! و به خاطر بیاورید زمانی را که اندک بودید، و او شما را فزونی داد! و بنگرید سرانجام مفسدان چگونه بود!,s7.86,نان,foods
سپس از آنان روی برتافت و گفت: «ای قوم من! من رسالتهای پروردگارم را به شما ابلاغ کردم و برای شما خیرخواهی نمودم؛ با این حال، چگونه بر حال قوم بی‌ایمان تأسف بخورم؟!»,s7.93,نان,foods
سپس ، نیکی  را به جای بدی  قرار دادیم؛ آنچنان که فزونی گرفتند،  و گفتند: « به پدران ما نیز ناراحتیهای جسمی و مالی رسید.» چون چنین شد، آنها را ناگهان  گرفتیم ، در حالی که نمی‌فهمیدند.,s7.95,نان,foods
و اگر اهل شهرها و آبادیها، ایمان می‌آوردند و تقوا پیشه می‌کردند، برکات آسمان و زمین را بر آنها می‌گشودیم؛ ولی  تکذیب کردند؛ ما هم آنان را به کیفر اعمالشان مجازات کردیم.,s7.96,نان,foods
اینها، شهرها و آبادیهایی است که قسمتی از اخبار آن را برای تو شرح می‌دهیم؛ پیامبرانشان دلایل روشن برای آنان آوردند؛  به آنچه قبلاً تکذیب کرده بودند، ایمان نمی‌آوردند! این‌گونه خداوند بر دلهای کافران مهر می‌نهد !,s7.101,نان,foods
سرانجام از آنها انتقام گرفتیم، و آنان را در دریا غرق کردیم؛ زیرا آیات ما را تکذیب کردند، و از آن غافل بودند.,s7.136,نان,foods
 زمانی را که از  فرعونیان نجاتتان بخشیدیم! آنها که پیوسته شما را شکنجه می‌دادند، پسرانتان را می‌کشتند، و زنانتان را  زنده می‌گذاشتند؛ و در این، آزمایش بزرگی از سوی خدا برای شما بود.,s7.141,نان,foods
و هنگامی که موسی به میعادگاه ما آمد، و پروردگارش با او سخن گفت، عرض کرد: «پروردگارا! خودت را به من نشان ده، تا تو را ببینم!» گفت: «هرگز مرا نخواهی دید! ولی به کوه بنگر، اگر در جای خود ثابت ماند، مرا خواهی دید!» اما هنگامی که پروردگارش بر کوه جلوه کرد، آن را همسان خاک قرار داد؛ و موسی مدهوش به زمین افتاد. چون به هوش آمد، عرض کرد: «خداوندا! منزهی تو ! من به سوی تو بازگشتم! و من نخستین مؤمنانم!»,s7.143,نان,foods
بزودی کسانی را که در روی زمین بناحق تکبّر می‌ورزند، از  آیات خود، منصرف می‌سازم! آنها چنانند که اگر هر آیه و نشانه‌ای را ببینند، به آن ایمان نمی‌آورند؛ اگر راه هدایت را ببینند، آن را راه خود انتخاب نمی‌کنند؛ و اگر طریق گمراهی را ببینند، آن را راه خود انتخاب می‌کنند!  بخاطر آن است که آیات ما را تکذیب کردند، و از آن غافل بودند!,s7.146,نان,foods
قوم موسی بعد  او ، از زیورهای خود گوساله‌ای ساختند؛ جسد بی‌جانی که صدای گوساله داشت! آیا آنها نمی‌دیدند که با آنان سخن نمی‌گوید، و به راه  هدایتشان نمی‌کند؟! آن را  انتخاب کردند، و ظالم بودند!,s7.148,نان,foods
و هنگامی که موسی خشمگین و اندوهناک به سوی قوم خود بازگشت، گفت: «پس از من، بد جانشینانی برایم بودید ! آیا درمورد فرمان پروردگارتان ، عجله نمودید » سپس الواح را افکند، و سر برادر خود را گرفت  به سوی خود کشید؛ او گفت: «فرزند مادرم! این گروه، مرا در فشار گذاردند و ناتوان کردند؛ و نزدیک بود مرا بکشند، پس کاری نکن که دشمنان مرا شماتت کنند و مرا با گروه ستمکاران قرار مده!»,s7.150,نان,foods
 گفت: «پروردگارا! من و برادرم را بیامرز، و ما را در رحمت خود داخل فرما، و تو مهربانترین مهربانانی!»,s7.151,نان,foods
همانها که از فرستاده ، پیامبر «امّی» پیروی می‌کنند؛ پیامبری که صفاتش را، در تورات و انجیلی که نزدشان است، می‌یابند؛ آنها را به معروف دستور می‌دهد، و از منکر باز میدارد؛ اشیار پاکیزه را برای آنها حلال می‌شمرد، و ناپاکیها را تحریم می کند؛ و بارهای سنگین، و زنجیرهایی را که بر آنها بود،  بر می‌دارد، پس کسانی که به او ایمان آوردند، و حمایت و یاریش کردند، و از نوری که با او نازل شده پیروی نمودند، آنان رستگارانند.,s7.157,نان,foods
ما آنها را به دوازده گروه -که هر یک شاخه‌ای  بود - تقسیم کردیم. و هنگامی که قوم موسی  از او تقاضای آب کردند، به او وحی فرستادیم که: «عصای خود را بر سنگ بزن!» ناگهان دوازده چشمه از آن بیرون جست؛ آنچنان که هر گروه، چشمه و آبشخور خود را می‌شناخت. و ابر را بر سر آنها سایبان ساختیم؛ و بر آنها «مَن» و «سَلوی» فرستادیم؛  از روزیهای پاکیزه‌ای که به شما داده‌ایم، بخورید!  به ما ستم نکردند، لکن به خودشان ستم می‌نمودند.,s7.160,نان,foods
پس از آنها، فرزندانی جای آنها را گرفتند که وارث کتاب  شدند؛  متاع این دنیای پست را گرفته،  و می‌گویند: « بزودی بخشیده خواهیم شد!» اما اگر متاع دیگری همانند آن به دستشان بیفتد، آن را  می‌گیرند،  آیا پیمان کتاب  از آنها گرفته نشده که بر خدا  جز حق نگویند، و آنان بارها آنرا خوانده‌اند؟! و سرای آخرت برای پرهیزگاران بهتر است، آیا نمی‌فهمید؟!,s7.169,نان,foods
و  هنگامی که کوه را همچون سایبانی بر فراز آنها بلند کردیم، آنچنان که گمان کردند بر آنان فرود می‌آمد؛  آنچه را  به شما داده‌ایم، با قوّت  بگیرید! و آنچه در آن است، به یاد داشته باشید،  تا پرهیزگار شوید!,s7.171,نان,foods
به یقین، گروه بسیاری از جن و انس را برای دوزخ آفریدیم؛ آنها دلها  یی دارند که با آن  نمی‌فهمند؛ و چشمانی که با آن نمی‌بینند؛ و گوشهایی که با آن نمی‌شنوند؛ آنها همچون چهارپایانند؛ بلکه گمراهتر! اینان همان غافلانند !,s7.179,نان,foods
درباره قیامت از تو سؤال می‌کنند، کی فرامی‌رسد؟! بگو: «علمش فقط نزد پروردگار من است؛ و هیچ‌کس جز او  وقت آن را آشکار سازد؛  در آسمانها و زمین، سنگین  است؛ و جز بطور ناگهانی، به سراغ شما نمی‌آید!»  از تو سؤال می‌کنند، چنان که گویی تو از زمان وقوع آن باخبری! بگو: «علمش تنها نزد خداست؛ ولی بیشتر مردم نمی‌دانند.»,s7.187,نان,foods
و نمی‌توانند آنان را یاری کنند، و نه خودشان را یاری می‌دهند.,s7.192,نان,foods
و اگر آنها را به هدایت فرا خوانید، سخنانتان را نمی‌شنوند! و آنها را می‌بینی  به تو نگاه می‌کنند، اما در حقیقت نمی‌بینند!»,s7.198,نان,foods
هنگامی که  آیه‌ای برای آنان نیاوری، می‌گویند: «چرا خودت  آن را برنگزیدی؟!» بگو: «من تنها از چیزی پیروی می‌کنم که بر من وحی می‌شود؛ این وسیله بینایی از طرف پروردگارتان، و مایه هدایت و رحمت است برای جمعیّتی که ایمان می‌آورند.,s7.203,نان,foods
مؤمنان، تنها کسانی هستند که هرگاه نام خدا برده شود، دلهاشان ترسان میگردد؛ و هنگامی که آیات او بر آنها خوانده می‌شود، ایمانشان فزونتر می‌گردد؛ و تنها بر پروردگارشان توکل دارند.,s8.2,نان,foods
 مؤمنان حقیقی آنها هستند؛ برای آنان درجاتی  نزد پروردگارشان است؛ و برای آنها، آمرزش و روزی بی‌نقص و عیب است.,s8.4,نان,foods
همان‌گونه که خدا تو را بحق از خانه  بیرون فرستاد، در حالی که گروهی از مؤمنان ناخشنود بودند !,s8.5,نان,foods
ولی خداوند، این را تنها برای شادی و اطمینان قلب شما قرار داد؛ وگرنه، پیروزی جز از طرف خدا نیست؛ خداوند توانا و حکیم است!,s8.10,نان,foods
این شما نبودید که آنها را کشتید؛ بلکه خداوند آنها را کشت! و این تو نبودی  انداختی؛ بلکه خدا انداخت! و خدا می‌خواست مؤمنان را به این وسیله امتحان خوبی کند؛ خداوند شنوا و داناست.,s8.17,نان,foods
سرنوشت مؤمنان و کافران، همان بود که دیدید! و خداوند سست‌کننده نقشه‌های کافران است.,s8.18,نان,foods
اگر شما فتح و پیروزی می‌خواهید، پیروزی به سراغ شما آمد! و اگر  خودداری کنید، برای شما بهتر است! و اگر بازگردید، ما هم باز خواهیم گشت؛ و جمعیت شما هر چند زیاد باشد، شما را  بی‌نیاز نخواهد کرد؛ و خداوند با مؤمنان است!,s8.19,نان,foods
و به خاطر بیاورید هنگامی را که شما در روی زمین، گروهی کوچک و اندک و زبون بودید؛ آنچنان که می‌ترسیدید مردم شما را بربایند! ولی او شما را پناه داد؛ و با یاری خود تقویت کرد؛ و از روزیهای پاکیزه بهره‌مند ساخت؛ شاید شکر نعمتش را بجا آورید!,s8.26,نان,foods
آنها که کافر شدند، اموالشان را برای بازداشتن  از راه خدا خرج می‌کنند؛ آنان این اموال را  مصرف می‌کنند، امّا مایه حسرت و اندوهشان خواهد شد؛ و سپس شکست خواهند خورد؛ و  کافران همگی به سوی دوزخ گردآوری خواهند شد.,s8.36,نان,foods
به آنها که کافر شدند بگو: «چنانچه از مخالفت باز ایستند،  گذشته آنها بخشوده خواهد شد؛ و اگر به اعمال سابق بازگردند، سنّت خداوند در گذشتگان، درباره آنها جاری می‌شود .,s8.38,نان,foods
بدانید هرگونه غنیمتی به دست آورید، خمس آن برای خدا، و برای پیامبر، و برای ذی‌القربی و یتیمان و مسکینان و واماندگان در راه  است، اگر به خدا و آنچه بر بنده خود در روز جدایی حق از باطل، روز درگیری دو گروه   نازل کردیم، ایمان آورده‌اید؛ و خداوند بر هر چیزی تواناست!,s8.41,نان,foods
 همانند حال نزدیکان فرعون، و کسانی است که پیش از آنان بودند؛ آنها آیات خدا را انکار کردند؛ خداوند هم آنان را به گناهانشان کیفر داد؛ خداوند قویّ، و کیفرش شدید است‌,s8.52,نان,foods
اگر آنها را در  جنگ بیابی، آنچنان به آنها حمله کن که جمعیّتهایی که پشت سر آنها هستند، پراکنده شوند؛ شاید متذکّر گردند !,s8.57,نان,foods
و هرگاه  از خیانت گروهی بیم داشته باشی ، بطور عادلانه به آنها اعلام کن که پیمانشان لغو شده است؛ زیرا خداوند، خائنان را دوست نمی‌دارد!,s8.58,نان,foods
و اگر بخواهند تو را فریب دهند، خدا برای تو کافی است؛ او همان کسی است که تو را، با یاری خود و مؤمنان، تقویت کرد...,s8.62,نان,foods
و دلهای آنها را با هم، الفت داد! اگر تمام آنچه را روی زمین است صرف می‌کردی که میان دلهای آنان الفت دهی، نمی‌توانستی! ولی خداوند در میان آنها الفت ایجاد کرد! او توانا و حکیم است!,s8.63,نان,foods
ای پیامبر! خداوند و مؤمنانی که از تو پیروی می‌کنند، برای حمایت تو کافی است !,s8.64,نان,foods
ای پیامبر! مؤمنان را به جنگ  تشویق کن! هرگاه بیست نفر با استقامت از شما باشند، بر دویست نفر غلبه می‌کنند؛ و اگر صد نفر باشند، بر هزار نفر از کسانی که کافر شدند، پیروز می‌گردند؛ چرا که آنها گروهی هستند که نمی‌فهمند!,s8.65,نان,foods
و آنها که ایمان آوردند و هجرت نمودند و در راه خدا جهاد کردند، و آنها که پناه دادند و یاری نمودند، آنان مؤمنان حقیقی‌اند؛ برای آنها، آمرزش  و روزی شایسته‌ای است.,s8.74,نان,foods
چگونه برای مشرکان پیمانی نزد خدا و رسول او خواهد بود ؟! مگر کسانی که نزد مسجد الحرام با آنان پیمان بستید؛  تا زمانی که در برابر شما وفادار باشند، شما نیز وفاداری کنید، که خداوند پرهیزگاران را دوست دارد!,s9.7,نان,foods
با آنها پیکار کنید، که خداوند آنان را به دست شما مجازات می‌کند؛ و آنان را رسوا می‌سازد؛ و سینه گروهی از مؤمنان را شفا می‌بخشد ,s9.14,نان,foods
و خشم دلهای آنان را از میان می‌برد! و خدا توبه هر کس را بخواهد ، می‌پذیرد؛ و خداوند دانا و حکیم است.,s9.15,نان,foods
آیا گمان کردید که  رها می‌شوید در حالی که هنوز کسانی که از شما جهاد کردند، و غیر از خدا و رسولش و مؤمنان را محرم اسرار خویش انتخاب ننمودند،  مشخصّ نشده‌اند؟!  و خداوند به آنچه عمل می‌کنید، آگاه است!,s9.16,نان,foods
ای کسانی که ایمان آورده‌اید! هرگاه پدران و برادران شما، کفر را بر ایمان ترجیح دهند، آنها را ولیّ  خود قرار ندهید! و کسانی از شما که آنان را ولیّ خود قرار دهند، ستمگرند!,s9.23,نان,foods
سپس خداوند «سکینه» خود را بر پیامبرش و بر مؤمنان نازل کرد؛ و لشکرهایی فرستاد که شما نمی‌دیدید؛ و کافران را مجازات کرد؛ و این است جزای کافران!,s9.26,نان,foods
یهود گفتند: «عزیر پسر خداست!» و نصاری کفتند: «مسیح پسر خداست!» این سخنی است که با زبان خود می‌گویند، که همانند گفتار کافران پیشین است؛ خدا آنان را بکشد، چگونه از حق انحراف می‌یابند؟!,s9.30,نان,foods
اگر آنها  اراده داشتند که  خارج شوند، وسیله‌ای برای آن فراهم می‌ساختند! ولی خدا از حرکت آنها کراهت داشت؛ از این رو  آنها را  باز داشت؛ و به آنان گفته شد: «با «قاعدین»  بنشینید!»,s9.46,نان,foods
اگر آنها همراه شما  خارج می‌شدند، جز اضطراب و تردید، چیزی بر شما نمی‌افزودند؛ و بسرعت در بین شما به فتنه‌انگیزی  می‌پرداختند؛ و در میان شما، افرادی  هستند که به سخنان آنها کاملاً گوش فرامی‌دهند؛ و خداوند، ظالمان را می‌شناسد.,s9.47,نان,foods
بگو: «هیچ حادثه‌ای برای ما رخ نمی‌دهد، مگر آنچه خداوند برای ما نوشته و مقرّر داشته است؛ او مولا  ماست؛ و مؤمنان باید تنها بر خدا توکّل کنند!»,s9.51,نان,foods
و  اموال و اولاد آنها، تو را در شگفتی فرو نبرد؛ خدا می‌خواهد آنان را به وسیله آن، در زندگی دنیا عذاب کند، و در حال کفر بمیرند!,s9.55,نان,foods
 اگر به آنچه خدا و پیامبرش به آنان داده راضی باشند، و بگویند: «خداوند برای ما کافی است! و بزودی خدا و رسولش، از فضل خود به ما می‌بخشند؛ ما تنها رضای او را می‌طلبیم.» !,s9.59,نان,foods
زکاتها مخصوص فقرا و مساکین و کارکنانی است که برای  آن زحمت می‌کشند، و کسانی که برای جلب محبّتشان اقدام می‌شود، و برای  بردگان، و  بدهکاران، و در راه  خدا، و واماندگان در راه؛ این، یک فریضه  الهی است؛ و خداوند دانا و حکیم است!,s9.60,نان,foods
